tracking_id,service_type,status,hub_arrival_timestamp,sla_deadline,is_priority
TRK-2139470598,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 00:20:13,false
TRK-2139470599,Same Day,In Transit,2026-09-16 03:20:13,2026-09-17 10:20:13,false
TRK-2139470600,Regular,In Transit,2026-09-16 05:20:13,2026-09-18 11:20:13,false
TRK-2139470601,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 17:20:13,false
TRK-2139470602,Regular,In Transit,2026-09-16 04:20:13,2026-09-18 19:20:13,false
TRK-2139470603,Regular,In Transit,2026-09-16 06:20:13,2026-09-19 00:20:13,false
TRK-2139470604,Same Day,In Hub,2026-09-16 03:20:13,2026-09-18 05:20:13,false
TRK-2139470605,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 23:20:13,false
TRK-2139470606,Regular,In Transit,2026-09-16 00:20:13,2026-09-19 07:20:13,false
TRK-2139470607,Regular,In Transit,2026-09-16 04:20:13,2026-09-18 14:20:13,false
TRK-2139470608,Next Day,In Hub,2026-09-16 04:20:13,2026-09-17 10:20:13,false
TRK-2139470609,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 06:20:13,false
TRK-2139470610,Next Day,In Hub,2026-09-16 03:20:13,2026-09-17 19:20:13,false
TRK-2139470611,Same Day,In Transit,2026-09-16 05:20:13,2026-09-18 11:20:13,false
TRK-2139470612,Next Day,In Transit,2026-09-15 21:20:13,2026-09-19 07:20:13,false
TRK-2139470613,Same Day,In Hub,2026-09-16 02:20:13,2026-09-17 11:20:13,false
TRK-2139470614,Same Day,In Transit,2026-09-15 23:20:13,2026-09-19 03:20:13,false
TRK-2139470615,Regular,In Transit,2026-09-15 23:20:13,2026-09-19 02:20:13,false
TRK-2139470616,Regular,In Hub,2026-09-15 22:20:13,2026-09-17 19:20:13,false
TRK-2139470617,Same Day,In Transit,2026-09-16 05:20:13,2026-09-18 20:20:13,false
TRK-2139470618,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 18:20:13,false
TRK-2139470619,Regular,In Hub,2026-09-16 02:20:13,2026-09-18 00:20:13,false
TRK-2139470620,Same Day,In Transit,2026-09-15 22:20:13,2026-09-19 01:20:13,false
TRK-2139470621,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 20:20:13,false
TRK-2139470622,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 20:20:13,false
TRK-2139470623,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 03:20:13,false
TRK-2139470624,Regular,In Transit,2026-09-15 23:20:13,2026-09-18 14:20:13,false
TRK-2139470625,Next Day,In Hub,2026-09-15 23:20:13,2026-09-18 18:20:13,false
TRK-2139470626,Regular,In Hub,2026-09-15 23:20:13,2026-09-18 03:20:13,false
TRK-2139470627,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 13:20:13,false
TRK-2139470628,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 06:20:13,false
TRK-2139470629,Regular,In Transit,2026-09-16 02:20:13,2026-09-17 21:20:13,false
TRK-2139470630,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 18:20:13,false
TRK-2139470631,Next Day,In Transit,2026-09-16 05:20:13,2026-09-19 04:20:13,false
TRK-2139470632,Same Day,In Transit,2026-09-16 05:20:13,2026-09-19 04:20:13,false
TRK-2139470633,Regular,In Transit,2026-09-16 01:20:13,2026-09-17 12:20:13,false
TRK-2139470634,Same Day,In Hub,2026-09-16 02:20:13,2026-09-17 10:20:13,false
TRK-2139470635,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 15:20:13,false
TRK-2139470636,Next Day,In Transit,2026-09-16 05:20:13,2026-09-18 15:20:13,false
TRK-2139470637,Next Day,In Transit,2026-09-16 05:20:13,2026-09-17 09:20:13,false
TRK-2139470638,Regular,In Hub,2026-09-16 05:20:13,2026-09-19 06:20:13,false
TRK-2139470639,Same Day,In Transit,2026-09-16 06:20:13,2026-09-17 07:20:13,false
TRK-2139470640,Same Day,In Hub,2026-09-15 22:20:13,2026-09-17 11:20:13,false
TRK-2139470641,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 00:20:13,false
TRK-2139470642,Same Day,In Hub,2026-09-16 00:20:13,2026-09-17 16:20:13,false
TRK-2139470643,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 06:20:13,false
TRK-2139470644,Next Day,In Transit,2026-09-15 23:20:13,2026-09-18 15:20:13,false
TRK-2139470645,Next Day,In Hub,2026-09-16 01:20:13,2026-09-19 06:20:13,false
TRK-2139470646,Next Day,In Hub,2026-09-16 05:20:13,2026-09-18 23:20:13,false
TRK-2139470647,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 22:20:13,false
TRK-2139470648,Next Day,In Transit,2026-09-16 04:20:13,2026-09-19 02:20:13,false
TRK-2139470649,Same Day,In Hub,2026-09-16 03:20:13,2026-09-18 04:20:13,false
TRK-2139470650,Regular,In Hub,2026-09-16 05:20:13,2026-09-18 11:20:13,false
TRK-2139470651,Next Day,In Hub,2026-09-15 23:20:13,2026-09-18 23:20:13,false
TRK-2139470652,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 17:20:13,false
TRK-2139470653,Next Day,In Hub,2026-09-15 22:20:13,2026-09-18 20:20:13,false
TRK-2139470654,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 15:20:13,false
TRK-2139470655,Same Day,In Transit,2026-09-16 03:20:13,2026-09-19 06:20:13,false
TRK-2139470656,Regular,In Transit,2026-09-15 22:20:13,2026-09-17 19:20:13,false
TRK-2139470657,Regular,In Transit,2026-09-15 21:20:13,2026-09-18 11:20:13,false
TRK-2139470658,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 13:20:13,false
TRK-2139470659,Same Day,In Transit,2026-09-16 00:20:13,2026-09-19 03:20:13,false
TRK-2139470660,Regular,In Transit,2026-09-16 00:20:13,2026-09-18 07:20:13,false
TRK-2139470661,Regular,In Transit,2026-09-15 22:20:13,2026-09-17 12:20:13,false
TRK-2139470662,Same Day,In Hub,2026-09-15 23:20:13,2026-09-18 04:20:13,false
TRK-2139470663,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 06:20:13,false
TRK-2139470664,Same Day,In Hub,2026-09-15 21:20:13,2026-09-17 21:20:13,false
TRK-2139470665,Regular,In Hub,2026-09-16 05:20:13,2026-09-17 08:20:13,false
TRK-2139470666,Regular,In Transit,2026-09-16 03:20:13,2026-09-18 16:20:13,false
TRK-2139470667,Same Day,In Hub,2026-09-15 23:20:13,2026-09-17 20:20:13,false
TRK-2139470668,Same Day,In Transit,2026-09-16 00:20:13,2026-09-18 22:20:13,false
TRK-2139470669,Regular,In Transit,2026-09-16 05:20:13,2026-09-18 01:20:13,false
TRK-2139470670,Same Day,In Hub,2026-09-16 06:20:13,2026-09-17 22:20:13,false
TRK-2139470671,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 19:20:13,false
TRK-2139470672,Next Day,In Transit,2026-09-16 04:20:13,2026-09-18 01:20:13,false
TRK-2139470673,Regular,In Transit,2026-09-16 06:20:13,2026-09-17 17:20:13,false
TRK-2139470674,Same Day,In Hub,2026-09-16 02:20:13,2026-09-17 12:20:13,false
TRK-2139470675,Same Day,In Hub,2026-09-16 06:20:13,2026-09-17 11:20:13,false
TRK-2139470676,Regular,In Transit,2026-09-16 03:20:13,2026-09-18 21:20:13,false
TRK-2139470677,Next Day,In Hub,2026-09-16 01:20:13,2026-09-18 19:20:13,false
TRK-2139470678,Regular,In Hub,2026-09-16 03:20:13,2026-09-18 05:20:13,false
TRK-2139470679,Regular,In Transit,2026-09-16 00:20:13,2026-09-17 12:20:13,false
TRK-2139470680,Next Day,In Transit,2026-09-16 03:20:13,2026-09-18 17:20:13,false
TRK-2139480681,Regular,In Hub,2026-09-16 00:20:13,2026-09-19 07:20:13,false
TRK-2139480682,Next Day,In Transit,2026-09-16 05:20:13,2026-09-17 19:20:13,false
TRK-2139480683,Same Day,In Hub,2026-09-16 06:20:13,2026-09-18 01:20:13,false
TRK-2139480684,Regular,In Hub,2026-09-16 03:20:13,2026-09-18 02:20:13,false
TRK-2139480685,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 19:20:13,false
TRK-2139480686,Regular,In Transit,2026-09-15 22:20:13,2026-09-19 06:20:13,false
TRK-2139480687,Next Day,In Transit,2026-09-16 06:20:13,2026-09-19 01:20:13,false
TRK-2139480688,Next Day,In Hub,2026-09-16 01:20:13,2026-09-18 04:20:13,false
TRK-2139480689,Same Day,In Transit,2026-09-16 01:20:13,2026-09-18 18:20:13,false
TRK-2139480690,Next Day,In Transit,2026-09-16 06:20:13,2026-09-17 09:20:13,false
TRK-2139480691,Regular,In Transit,2026-09-15 22:20:13,2026-09-18 13:20:13,false
TRK-2139480692,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 11:20:13,false
TRK-2139480693,Same Day,In Hub,2026-09-15 22:20:13,2026-09-18 22:20:13,false
TRK-2139480694,Next Day,In Hub,2026-09-16 00:20:13,2026-09-18 15:20:13,false
TRK-2139480695,Regular,In Transit,2026-09-16 06:20:13,2026-09-18 21:20:13,false
TRK-2139480696,Same Day,In Transit,2026-09-16 05:20:13,2026-09-18 03:20:13,false
TRK-2139480697,Regular,In Hub,2026-09-16 01:20:13,2026-09-19 00:20:13,false
TRK-2139480698,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 17:20:13,false
TRK-2139480699,Next Day,In Transit,2026-09-15 23:20:13,2026-09-18 13:20:13,false
TRK-2139480700,Next Day,In Hub,2026-09-16 01:20:13,2026-09-19 02:20:13,false
TRK-2139480701,Regular,In Transit,2026-09-16 06:20:13,2026-09-19 02:20:13,false
TRK-2139480702,Same Day,In Transit,2026-09-16 01:20:13,2026-09-18 04:20:13,false
TRK-2139480703,Same Day,In Hub,2026-09-15 22:20:13,2026-09-18 08:20:13,false
TRK-2139480704,Next Day,In Hub,2026-09-16 04:20:13,2026-09-18 15:20:13,false
TRK-2139480705,Next Day,In Hub,2026-09-16 05:20:13,2026-09-18 22:20:13,false
TRK-2139480706,Same Day,In Transit,2026-09-15 22:20:13,2026-09-17 15:20:13,false
TRK-2139480707,Same Day,In Hub,2026-09-16 01:20:13,2026-09-18 05:20:13,false
TRK-2139480708,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 11:20:13,false
TRK-2139480709,Next Day,In Hub,2026-09-15 22:20:13,2026-09-18 15:20:13,false
TRK-2139480710,Regular,In Hub,2026-09-16 00:20:13,2026-09-18 03:20:13,false
TRK-2139480711,Same Day,In Transit,2026-09-16 04:20:13,2026-09-19 06:20:13,false
TRK-2139480712,Next Day,In Transit,2026-09-16 00:20:13,2026-09-18 15:20:13,false
TRK-2139480713,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 00:20:13,false
TRK-2139480714,Regular,In Transit,2026-09-16 05:20:13,2026-09-19 06:20:13,false
TRK-2139480715,Regular,In Transit,2026-09-16 01:20:13,2026-09-17 16:20:13,false
TRK-2139480716,Next Day,In Hub,2026-09-16 01:20:13,2026-09-19 00:20:13,false
TRK-2139480717,Regular,In Transit,2026-09-15 22:20:13,2026-09-18 08:20:13,false
TRK-2139480718,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 07:20:13,false
TRK-2139480719,Next Day,In Transit,2026-09-15 23:20:13,2026-09-18 09:20:13,false
TRK-2139480720,Next Day,In Transit,2026-09-16 02:20:13,2026-09-17 14:20:13,false
TRK-2139480721,Same Day,In Hub,2026-09-16 00:20:13,2026-09-17 19:20:13,false
TRK-2139480722,Same Day,In Transit,2026-09-16 00:20:13,2026-09-18 03:20:13,false
TRK-2139480723,Next Day,In Hub,2026-09-16 00:20:13,2026-09-19 04:20:13,false
TRK-2139480724,Regular,In Transit,2026-09-16 00:20:13,2026-09-18 06:20:13,false
TRK-2139480725,Next Day,In Transit,2026-09-16 03:20:13,2026-09-18 11:20:13,false
TRK-2139480726,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 05:20:13,false
TRK-2139480727,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 03:20:13,false
TRK-2139480728,Same Day,In Hub,2026-09-15 23:20:13,2026-09-17 14:20:13,false
TRK-2139480729,Same Day,In Hub,2026-09-16 06:20:13,2026-09-18 02:20:13,false
TRK-2139480730,Same Day,In Hub,2026-09-16 00:20:13,2026-09-18 21:20:13,false
TRK-2139480731,Next Day,In Transit,2026-09-16 01:20:13,2026-09-17 13:20:13,false
TRK-2139480732,Same Day,In Hub,2026-09-16 01:20:13,2026-09-19 06:20:13,false
TRK-2139480733,Same Day,In Hub,2026-09-15 23:20:13,2026-09-18 02:20:13,false
TRK-2139480734,Regular,In Hub,2026-09-15 21:20:13,2026-09-17 18:20:13,false
TRK-2139480735,Regular,In Hub,2026-09-16 04:20:13,2026-09-18 02:20:13,false
TRK-2139480736,Next Day,In Transit,2026-09-16 01:20:13,2026-09-17 09:20:13,false
TRK-2139480737,Same Day,In Hub,2026-09-15 23:20:13,2026-09-18 00:20:13,false
TRK-2139480738,Next Day,In Transit,2026-09-15 21:20:13,2026-09-19 03:20:13,false
TRK-2139480739,Same Day,In Hub,2026-09-15 22:20:13,2026-09-19 01:20:13,false
TRK-2139480740,Next Day,In Hub,2026-09-16 03:20:13,2026-09-17 08:20:13,false
TRK-2139480741,Same Day,In Hub,2026-09-16 04:20:13,2026-09-17 16:20:13,false
TRK-2139480742,Same Day,In Hub,2026-09-16 01:20:13,2026-09-18 06:20:13,false
TRK-2139480743,Same Day,In Hub,2026-09-16 02:20:13,2026-09-17 22:20:13,false
TRK-2139480744,Regular,In Transit,2026-09-16 06:20:13,2026-09-17 18:20:13,false
TRK-2139480745,Regular,In Hub,2026-09-16 01:20:13,2026-09-19 05:20:13,false
TRK-2139480746,Next Day,In Hub,2026-09-16 04:20:13,2026-09-18 03:20:13,false
TRK-2139480747,Regular,In Hub,2026-09-16 00:20:13,2026-09-18 14:20:13,false
TRK-2139480748,Next Day,In Transit,2026-09-16 05:20:13,2026-09-19 07:20:13,false
TRK-2139480749,Same Day,In Transit,2026-09-15 22:20:13,2026-09-17 12:20:13,false
TRK-2139480750,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 18:20:13,false
TRK-2139480751,Regular,In Hub,2026-09-16 02:20:13,2026-09-18 04:20:13,false
TRK-2139480752,Regular,In Transit,2026-09-16 04:20:13,2026-09-18 07:20:13,false
TRK-2139480753,Regular,In Transit,2026-09-16 05:20:13,2026-09-17 12:20:13,false
TRK-2139480754,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 19:20:13,false
TRK-2139490755,Next Day,In Transit,2026-09-16 03:20:13,2026-09-18 04:20:13,false
TRK-2139490756,Regular,In Transit,2026-09-16 04:20:13,2026-09-17 09:20:13,false
TRK-2139490757,Regular,In Transit,2026-09-16 01:20:13,2026-09-18 02:20:13,false
TRK-2139490758,Next Day,In Hub,2026-09-15 23:20:13,2026-09-18 14:20:13,false
TRK-2139490759,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 21:20:13,false
TRK-2139490760,Same Day,In Transit,2026-09-16 03:20:13,2026-09-19 02:20:13,false
TRK-2139490761,Same Day,In Hub,2026-09-16 05:20:13,2026-09-19 06:20:13,false
TRK-2139490762,Regular,In Transit,2026-09-16 06:20:13,2026-09-18 03:20:13,false
TRK-2139490763,Regular,In Transit,2026-09-16 04:20:13,2026-09-18 20:20:13,false
TRK-2139490764,Next Day,In Hub,2026-09-15 22:20:13,2026-09-17 09:20:13,false
TRK-2139490765,Same Day,In Hub,2026-09-15 23:20:13,2026-09-19 02:20:13,false
TRK-2139490766,Same Day,In Hub,2026-09-16 03:20:13,2026-09-17 19:20:13,false
TRK-2139490767,Regular,In Transit,2026-09-16 01:20:13,2026-09-17 17:20:13,false
TRK-2139490768,Same Day,In Hub,2026-09-16 02:20:13,2026-09-18 14:20:13,false
TRK-2139490769,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 15:20:13,false
TRK-2139490770,Same Day,In Hub,2026-09-15 22:20:13,2026-09-18 13:20:13,false
TRK-2139490771,Regular,In Transit,2026-09-16 06:20:13,2026-09-18 01:20:13,false
TRK-2139490772,Regular,In Hub,2026-09-16 05:20:13,2026-09-18 16:20:13,false
TRK-2139490773,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 06:20:13,false
TRK-2139490774,Regular,In Hub,2026-09-15 22:20:13,2026-09-18 20:20:13,false
TRK-2139490775,Same Day,In Hub,2026-09-15 23:20:13,2026-09-18 21:20:13,false
TRK-2139490776,Same Day,In Transit,2026-09-16 00:20:13,2026-09-19 03:20:13,false
TRK-2139490777,Regular,In Transit,2026-09-16 02:20:13,2026-09-17 15:20:13,false
TRK-2139490778,Regular,In Hub,2026-09-16 02:20:13,2026-09-18 19:20:13,false
TRK-2139490779,Next Day,In Transit,2026-09-15 23:20:13,2026-09-18 10:20:13,false
TRK-2139490780,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 23:20:13,false
TRK-2139490781,Same Day,In Transit,2026-09-16 01:20:13,2026-09-17 09:20:13,false
TRK-2139490782,Same Day,In Transit,2026-09-16 03:20:13,2026-09-19 07:20:13,false
TRK-2139490783,Regular,In Transit,2026-09-15 21:20:13,2026-09-18 20:20:13,false
TRK-2139490784,Next Day,In Transit,2026-09-16 05:20:13,2026-09-18 12:20:13,false
TRK-2139490785,Same Day,In Transit,2026-09-16 01:20:13,2026-09-18 06:20:13,false
TRK-2139490786,Regular,In Transit,2026-09-15 21:20:13,2026-09-18 06:20:13,false
TRK-2139490787,Same Day,In Hub,2026-09-16 02:20:13,2026-09-18 06:20:13,false
TRK-2139490788,Next Day,In Hub,2026-09-16 05:20:13,2026-09-18 13:20:13,false
TRK-2139490789,Regular,In Hub,2026-09-16 02:20:13,2026-09-17 11:20:13,false
TRK-2139490790,Same Day,In Hub,2026-09-16 06:20:13,2026-09-18 11:20:13,false
TRK-2139490791,Same Day,In Transit,2026-09-15 22:20:13,2026-09-17 20:20:13,false
TRK-2139490792,Regular,In Hub,2026-09-16 04:20:13,2026-09-18 01:20:13,false
TRK-2139490793,Same Day,In Hub,2026-09-15 21:20:13,2026-09-17 11:20:13,false
TRK-2139490794,Next Day,In Hub,2026-09-16 03:20:13,2026-09-17 21:20:13,false
TRK-2139490795,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 14:20:13,false
TRK-2139490796,Regular,In Transit,2026-09-15 22:20:13,2026-09-17 15:20:13,false
TRK-2139490797,Next Day,In Hub,2026-09-15 23:20:13,2026-09-18 14:20:13,false
TRK-2139490798,Same Day,In Hub,2026-09-16 03:20:13,2026-09-19 00:20:13,false
TRK-2139490799,Next Day,In Hub,2026-09-16 03:20:13,2026-09-18 17:20:13,false
TRK-2139490800,Regular,In Transit,2026-09-16 01:20:13,2026-09-18 14:20:13,false
TRK-2139490801,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 11:20:13,false
TRK-2139490802,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 00:20:13,false
TRK-2139490803,Regular,In Transit,2026-09-16 00:20:13,2026-09-18 17:20:13,false
TRK-2139490804,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 16:20:13,false
TRK-2139490805,Next Day,In Transit,2026-09-16 06:20:13,2026-09-18 18:20:13,false
TRK-2139490806,Same Day,In Transit,2026-09-16 00:20:13,2026-09-18 18:20:13,false
TRK-2139490807,Next Day,In Transit,2026-09-15 21:20:13,2026-09-18 01:20:13,false
TRK-2139490808,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 20:20:13,false
TRK-2139490809,Regular,In Transit,2026-09-15 23:20:13,2026-09-17 23:20:13,false
TRK-2139490810,Next Day,In Transit,2026-09-16 00:20:13,2026-09-19 02:20:13,false
TRK-2139490811,Next Day,In Transit,2026-09-15 21:20:13,2026-09-18 21:20:13,false
TRK-2139490812,Regular,In Transit,2026-09-15 22:20:13,2026-09-19 05:20:13,false
TRK-2139490813,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 14:20:13,false
TRK-2139490814,Regular,In Hub,2026-09-16 05:20:13,2026-09-18 20:20:13,false
TRK-2139490815,Regular,In Transit,2026-09-15 21:20:13,2026-09-18 15:20:13,false
TRK-2139490816,Same Day,In Transit,2026-09-15 22:20:13,2026-09-17 13:20:13,false
TRK-2139490817,Regular,In Hub,2026-09-16 04:20:13,2026-09-19 06:20:13,false
TRK-2139490818,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 13:20:13,false
TRK-2139490819,Same Day,In Hub,2026-09-16 04:20:13,2026-09-18 21:20:13,false
TRK-2139490820,Regular,In Hub,2026-09-16 03:20:13,2026-09-17 17:20:13,false
TRK-2139490821,Same Day,In Hub,2026-09-16 01:20:13,2026-09-17 11:20:13,false
TRK-2139490822,Same Day,In Hub,2026-09-16 01:20:13,2026-09-18 06:20:13,false
TRK-2139490823,Next Day,In Transit,2026-09-16 05:20:13,2026-09-18 16:20:13,false
TRK-2139490824,Same Day,In Transit,2026-09-16 01:20:13,2026-09-17 07:20:13,false
TRK-2139490825,Next Day,In Transit,2026-09-16 04:20:13,2026-09-17 12:20:13,false
TRK-2139490826,Next Day,In Hub,2026-09-16 02:20:13,2026-09-19 02:20:13,false
TRK-2139490827,Next Day,In Transit,2026-09-16 05:20:13,2026-09-19 02:20:13,false
TRK-2139490828,Next Day,In Transit,2026-09-15 23:20:13,2026-09-17 21:20:13,false
TRK-2139490829,Next Day,In Transit,2026-09-16 01:20:13,2026-09-17 08:20:13,false
TRK-2139490830,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 23:20:13,false
TRK-2139490831,Next Day,In Hub,2026-09-15 21:20:13,2026-09-19 07:20:13,false
TRK-2139490832,Next Day,In Hub,2026-09-16 04:20:13,2026-09-18 22:20:13,false
TRK-2139490833,Same Day,In Hub,2026-09-16 06:20:13,2026-09-17 19:20:13,false
TRK-2139490834,Same Day,In Hub,2026-09-16 03:20:13,2026-09-19 05:20:13,false
TRK-2139490835,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 07:20:13,false
TRK-2139490836,Next Day,In Transit,2026-09-16 05:20:13,2026-09-19 05:20:13,false
TRK-2139490837,Same Day,In Hub,2026-09-15 21:20:13,2026-09-18 02:20:13,false
TRK-2139490838,Regular,In Hub,2026-09-15 21:20:13,2026-09-18 22:20:13,false
TRK-2139490839,Next Day,In Transit,2026-09-15 23:20:13,2026-09-17 07:20:13,false
TRK-2139490840,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 21:20:13,false
TRK-2139490841,Same Day,In Transit,2026-09-16 01:20:13,2026-09-19 02:20:13,false
TRK-2139490842,Regular,In Transit,2026-09-16 01:20:13,2026-09-19 06:20:13,false
TRK-2139490843,Same Day,In Transit,2026-09-15 22:20:13,2026-09-18 09:20:13,false
TRK-2139490844,Next Day,In Hub,2026-09-16 00:20:13,2026-09-18 21:20:13,false
TRK-2139490845,Same Day,In Transit,2026-09-16 01:20:13,2026-09-17 08:20:13,false
TRK-2139490846,Regular,In Hub,2026-09-15 23:20:13,2026-09-17 18:20:13,false
TRK-2139490847,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 04:20:13,false
TRK-2139490848,Next Day,In Hub,2026-09-15 23:20:13,2026-09-17 09:20:13,false
TRK-2139490849,Regular,In Transit,2026-09-16 01:20:13,2026-09-18 07:20:13,false
TRK-2139490850,Regular,In Hub,2026-09-16 00:20:13,2026-09-18 16:20:13,false
TRK-2139490851,Next Day,In Transit,2026-09-16 00:20:13,2026-09-17 09:20:13,false
TRK-2139490852,Regular,In Hub,2026-09-16 05:20:13,2026-09-17 09:20:13,false
TRK-2139490853,Same Day,In Transit,2026-09-16 00:20:13,2026-09-18 17:20:13,false
TRK-2139490854,Same Day,In Transit,2026-09-15 23:20:13,2026-09-18 15:20:13,false
TRK-2139490855,Regular,In Transit,2026-09-15 21:20:13,2026-09-18 05:20:13,false
TRK-2139490856,Next Day,In Hub,2026-09-16 03:20:13,2026-09-18 11:20:13,false
TRK-2139490857,Next Day,In Hub,2026-09-15 22:20:13,2026-09-17 18:20:13,false
TRK-2139490858,Next Day,In Transit,2026-09-16 00:20:13,2026-09-17 18:20:13,false
TRK-2139490859,Regular,In Hub,2026-09-15 21:20:13,2026-09-18 09:20:13,false
TRK-2139490860,Same Day,In Transit,2026-09-15 21:20:13,2026-09-18 23:20:13,false
TRK-2139490861,Same Day,In Hub,2026-09-15 22:20:13,2026-09-19 06:20:13,false
TRK-2139490862,Same Day,In Transit,2026-09-16 05:20:13,2026-09-19 04:20:13,false
TRK-2139490863,Regular,In Hub,2026-09-16 06:20:13,2026-09-19 01:20:13,false
TRK-2139490864,Next Day,In Transit,2026-09-16 02:20:13,2026-09-19 02:20:13,false
TRK-2139490865,Same Day,In Transit,2026-09-16 05:20:13,2026-09-17 21:20:13,false
TRK-2139490866,Same Day,In Transit,2026-09-16 03:20:13,2026-09-18 07:20:13,false
TRK-2139490867,Next Day,In Hub,2026-09-16 03:20:13,2026-09-18 20:20:13,false
TRK-2139490868,Next Day,In Hub,2026-09-16 02:20:13,2026-09-18 09:20:13,false
TRK-2139490869,Next Day,In Hub,2026-09-16 04:20:13,2026-09-19 02:20:13,false
TRK-2139490870,Same Day,In Hub,2026-09-15 22:20:13,2026-09-18 09:20:13,false
TRK-2139490871,Next Day,In Hub,2026-09-15 21:20:13,2026-09-19 00:20:13,false
TRK-2139490872,Next Day,In Transit,2026-09-15 23:20:13,2026-09-17 14:20:13,false
TRK-2139490873,Next Day,In Transit,2026-09-16 06:20:13,2026-09-17 18:20:13,false
TRK-2139490874,Same Day,In Transit,2026-09-15 21:20:13,2026-09-19 07:20:13,false
TRK-2139490875,Regular,In Hub,2026-09-16 00:20:13,2026-09-17 20:20:13,false
TRK-2139490876,Same Day,In Transit,2026-09-16 04:20:13,2026-09-18 09:20:13,false
TRK-2139490877,Same Day,In Transit,2026-09-16 00:20:13,2026-09-17 22:20:13,false
TRK-2139490878,Regular,In Hub,2026-09-15 21:20:13,2026-09-17 20:20:13,false
TRK-2139490879,Next Day,In Hub,2026-09-15 22:20:13,2026-09-18 23:20:13,false
TRK-2139490880,Same Day,In Hub,2026-09-16 01:20:13,2026-09-18 20:20:13,false
TRK-2139490881,Regular,In Hub,2026-09-16 06:20:13,2026-09-18 15:20:13,false
TRK-2139490882,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 08:20:13,false
TRK-2139490883,Same Day,In Hub,2026-09-16 06:20:13,2026-09-18 02:20:13,false
TRK-2139490884,Next Day,In Transit,2026-09-16 05:20:13,2026-09-18 00:20:13,false
TRK-2139490885,Regular,In Hub,2026-09-16 04:20:13,2026-09-19 06:20:13,false
TRK-2139490886,Regular,In Hub,2026-09-16 06:20:13,2026-09-17 11:20:13,false
TRK-2139490887,Same Day,In Transit,2026-09-16 01:20:13,2026-09-18 23:20:13,false
TRK-2139490888,Next Day,In Transit,2026-09-16 04:20:13,2026-09-17 22:20:13,false
TRK-2139490889,Regular,In Hub,2026-09-16 00:20:13,2026-09-18 14:20:13,false
TRK-2139490890,Regular,In Hub,2026-09-16 01:20:13,2026-09-18 08:20:13,false
TRK-2139490891,Next Day,In Hub,2026-09-16 05:20:13,2026-09-17 13:20:13,false
TRK-2139490892,Same Day,In Transit,2026-09-16 06:20:13,2026-09-18 04:20:13,false
TRK-2139490893,Regular,In Transit,2026-09-16 06:20:13,2026-09-19 07:20:13,false
TRK-2139490894,Same Day,In Transit,2026-09-16 01:20:13,2026-09-17 10:20:13,false
TRK-2139490895,Same Day,In Hub,2026-09-16 06:20:13,2026-09-17 19:20:13,false
TRK-2139490896,Regular,In Hub,2026-09-15 23:20:13,2026-09-19 00:20:13,false
